failure_mode,vehicle_id,length_of_study_time_step,in_study_repair,Spec_0,Spec_1,Spec_2,Spec_3,Spec_4,Spec_5,Spec_6,Spec_7,severity_anomaly_at_end,severity_signed_at_end,severity_pctdev_at_end,first_flag_time_step,lead_time,detected_within_lookback
component_x,1154,466.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,1.2191263382749364,-1.176652639607208,85.56353,,,False
component_x,1155,283.6,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.3909306576468283,0.21467669043457085,37.26527,,,False
component_x,1157,174.4,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.4297583672528962,0.13049650468519805,26.584517,,,False
component_x,1158,346.0,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.40261477129195766,-0.30656620545410984,26.239212,67.2,278.8000030517578,False
component_x,1159,203.2,1,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.7612353215881442,-0.6816740676327329,37.998394,76.6,126.6000015258789,False
component_x,1160,149.2,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat0,0.34381019194709045,-0.025772280180983636,22.38503,,,False
component_x,1162,197.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.3031888503663038,-1.0213237961696702,81.199875,,,False
component_x,1163,463.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.9360828051063471,0.03825800745516165,88.240326,141.2,322.40000305175784,False
component_x,1164,467.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat0,1.5071489453610079,1.4592053068646393,138.5182,,,False
component_x,1166,205.6,0,Cat0,Cat16,Cat1,Cat2,Cat0,Cat0,Cat1,Cat3,0.5553423039750239,0.13709101926300052,32.835007,94.0,111.6,False
component_x,1167,417.4,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.7152033864460198,-0.044605186084626276,68.64325,,,False
component_x,1168,271.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.206634993488105,-1.024879951651157,76.672356,128.8,142.7999969482422,False
component_x,1169,260.8,0,Cat0,Cat11,Cat3,Cat0,Cat0,Cat0,Cat0,Cat1,0.535245699376582,-0.5329671362012999,42.336,77.6,183.20000152587892,False
component_x,1170,181.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.7452748502462144,0.42025038990727737,91.52102,,,False
component_x,1172,449.6,0,Cat1,Cat2,Cat2,Cat0,Cat0,Cat0,Cat4,Cat0,1.3277030312870133,-1.3277030312870133,62.142315,157.0,292.6,False
component_x,1173,331.4,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat2,Cat0,0.34248814572814884,-0.219372750398227,40.86497,,,False
component_x,1174,456.4,0,Cat0,Cat13,Cat2,Cat1,Cat0,Cat0,Cat1,Cat0,0.5555066473701854,-0.22455901350300947,41.296673,236.8,219.59999694824216,False
component_x,1175,175.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,1.3882455819028412,1.1850689483772725,116.85949,168.0,7.800000000000011,True
component_x,1176,214.4,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2,0.6941499713445025,0.06423873676188789,34.816677,75.8,138.5999969482422,False
component_x,1177,309.6,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,1.885051844394939,-0.32499028747369607,90.298134,,,False
component_x,1178,181.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.5583389427945505,-0.006488884308913433,34.497574,,,False
component_x,1180,277.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.6129380737553582,-1.6129380737553582,98.18933,,,False
component_x,1181,149.6,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1,0.2845774261648905,0.03308202929885515,19.525019,47.0,102.6,False
component_x,1182,285.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.0840071765431332,1.0449788688278059,74.66471,,,False
component_x,1183,143.0,0,Cat1,Cat13,Cat0,Cat0,Cat0,Cat1,Cat4,Cat2,0.5642002642203138,0.21135314940028127,36.21818,123.4,19.599998474121094,True
component_x,1184,222.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,1.3835556110966303,-0.37927536638087284,58.31099,,,False
component_x,1186,427.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.5859545839049461,-0.23372332621394487,48.869446,246.4,180.8000061035156,False
component_x,1188,454.8,0,Cat0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,0.6019538012306328,-0.12532702064453036,59.038208,59.0,395.8,False
component_x,1189,199.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.3317242308517768,-0.04542044805439879,47.456177,,,False
component_x,1190,398.2,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.5308492275687008,-0.5308492275687008,52.418255,,,False
component_x,1191,461.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.3114806309011486,0.8065912877140188,196.56996,416.2,44.79998779296875,True
component_x,1192,424.2,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2,0.7589626432291158,-0.6079613155287078,52.442745,,,False
component_x,1193,239.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.9870264764955551,-0.23314376448624327,70.05807,,,False
component_x,1194,413.4,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.8537404356470376,-0.1828925494272532,81.594536,,,False
component_x,1195,123.6,0,Cat1,Cat9,Cat3,Cat0,Cat0,Cat0,Cat4,Cat1,1.2506385109096605,-0.32844186937344966,88.34341,,,False
component_x,1196,435.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2,0.3051942602862882,-0.15658789354359093,27.108337,176.2,259.2000030517578,False
component_x,1198,317.2,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.0489745715590197,0.35566678691541176,82.37417,,,False
component_x,1200,175.6,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2,0.8142447309007702,0.529705949077971,128.99109,71.8,103.79999694824218,False
component_x,1201,90.2,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,0.584770868341737,0.35267166206895334,25.081865,73.8,16.39999694824219,True
component_x,1202,409.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.2355721347006894,-0.7938307861271124,81.46169,158.6,250.59999389648436,False
component_x,1203,241.2,1,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2,0.3459414264975518,-0.2819825497648278,25.877707,91.0,150.2,False
component_x,1204,460.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,1.1781316852499286,-1.161221055480442,78.77819,161.4,299.20000610351565,False
component_x,1206,94.4,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,1.110241774793724,0.9739584398222022,44.20944,,,False
component_x,1207,217.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,1.0465159219254692,-0.9322985913954999,70.88904,,,False
component_x,1209,396.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.9029915565046434,0.440455753486684,68.60139,,,False
component_x,1210,202.4,1,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2,1.0731106583559664,-0.780177702571263,58.65288,,,False
component_x,1211,127.6,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat2,Cat0,0.6086267535030307,0.4111927651486594,51.42267,,,False
component_x,1214,220.4,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2,0.5342095693794238,0.16401638279350858,43.01077,76.0,144.4,False
component_x,1216,468.6,0,Cat0,Cat1,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0,1.2160930803288394,0.3459371246801266,96.57303,,,False
component_x,1219,463.4,0,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.9683962218316607,-0.7459762500174723,69.75483,,,False
component_x,1220,434.2,0,Cat0,Cat1,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0,0.3729698077735358,-0.01769883893336477,71.41606,,,False
component_x,1221,176.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.4000599024514619,0.13505380197960346,29.59176,,,False
component_x,1222,243.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.6739905689451857,-1.6739905689451857,95.789894,,,False
component_x,1223,171.6,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.6412491891189371,0.49920955144746815,28.113195,,,False
component_x,1224,361.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.24625968012051913,-0.1007230767713061,31.587423,50.8,310.8000007629395,False
component_x,1225,348.8,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,0.45445855202792335,0.07229286000534996,24.965975,75.8,272.9999969482422,False
component_x,1226,290.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.31234428807476,-0.20253384865389046,44.24348,,,False
component_x,1227,235.8,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.8515153971985342,-0.5669344487542909,46.3495,24.4,211.40000038146974,False
component_x,1229,214.8,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2,0.37362464263765655,-0.28397265680409783,24.639854,68.8,145.9999969482422,False
component_x,1230,379.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.3406927276632048,-1.3406927276632048,97.78414,,,False
component_x,1231,419.6,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2,0.4583471820944069,-0.10881436996267153,45.40645,,,False
component_x,1232,205.2,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,0.6589479900421344,-0.6589479900421344,48.117542,,,False
component_x,1233,250.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.722695038371311,-1.722695038371311,98.240685,,,False
component_x,1234,253.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.4752928618200738,-1.4752928618200738,99.44772,,,False
component_x,1235,469.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.8748821080903382,0.27163954342354174,200.12825,,,False
component_x,1237,289.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1,0.4678062353069275,0.17647678118442545,29.657766,,,False
component_x,1238,321.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.3334435085062852,-0.04759464882733577,30.874681,,,False
component_x,1239,224.4,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.498972486096001,-0.44753333545944596,40.32773,,,False
component_x,1240,143.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.5861733971021317,-0.4757903797298237,48.5737,,,False
component_x,1241,441.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.9287202186029813,-0.03875561254143959,78.9252,,,False
component_x,1242,159.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.7257497588137412,-0.04361954087735483,60.89848,,,False
component_x,1243,382.8,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.5015935246651084,0.41369902031805506,46.437695,315.2,67.59998779296876,False
component_x,1244,446.2,0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0,1.0762046662811242,0.4498456355798981,120.766624,250.4,195.8000061035156,False
component_x,1245,429.2,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0,0.6015034947995942,-0.5995322523981619,48.260357,98.8,330.3999969482422,False
component_x,1246,340.0,1,Cat0,Cat9,Cat3,Cat0,Cat0,Cat1,Cat0,Cat1,1.183288820958582,1.026816092863509,155.12013,171.0,169.0,False
component_x,1247,445.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.7510647867835125,-0.7510647867835125,49.583466,6.2,439.00000019073485,False
component_x,1248,359.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.5006138116636433,0.2674013593297841,48.75636,,,False
component_x,1249,168.6,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat0,0.5784307969727288,-0.25545671087324245,49.376938,,,False
component_x,1250,461.8,0,Cat1,Cat7,Cat2,Cat0,Cat0,Cat0,Cat4,Cat1,1.1756915025447234,-1.1756915025447234,65.700066,39.2,422.59999923706056,False
component_x,1251,141.6,0,Cat1,Cat9,Cat3,Cat0,Cat0,Cat1,Cat3,Cat2,0.9241128141002893,-0.11237990152341222,126.72007,,,False
component_x,1253,217.2,0,Cat0,Cat10,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1,0.7537397335065567,-0.11460346613893917,29.837759,,,False
component_x,1254,252.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.7095784505541902,1.4416152166363416,153.80475,249.4,2.8000061035156136,True
component_x,1256,137.2,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat0,0.40741426076275516,-0.017646038324129726,27.46,,,False
component_x,1257,181.2,1,Cat0,Cat15,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,0.5314913418923445,0.2768552234019128,34.13015,,,False
component_x,1258,136.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0,0.9538423587376803,-0.08115753767028837,56.546936,,,False
component_x,1259,148.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.6894126860804621,0.2751651042552114,36.591934,,,False
component_x,1261,356.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0,0.7814942206189239,-0.5010080355645309,57.020603,,,False
component_x,1265,464.0,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.6013758982425589,0.16759124355335567,43.649067,81.8,382.1999969482422,False
component_x,1266,442.2,0,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.7971684659018253,0.3201376280250173,58.855335,,,False
component_x,1269,348.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.5413853338000184,-0.13023933031314508,39.936756,61.2,286.99999923706054,False
component_x,1270,453.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,1.0090493369405522,-0.09763026562553574,61.591114,96.8,356.9999969482422,False
component_x,1271,187.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.6288242600967988,-0.06398870480063334,41.90749,,,False
component_x,1273,279.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0,0.38106032557156994,0.0007623509317587207,28.202505,,,False
component_x,1275,435.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.4534956330136574,0.3057045473072935,30.618921,,,False
component_x,1276,439.0,0,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,1.237782069422477,-1.237782069422477,84.19339,364.0,75.0,False
component_x,1278,174.8,1,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.5324229104817164,0.3714115927871449,24.19784,,,False
component_x,1281,469.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.781357013758886,-0.781357013758886,61.39999,,,False
component_x,1283,446.4,0,Cat1,Cat12,Cat2,Cat0,Cat0,Cat0,Cat4,Cat1,0.3147255746434962,0.058836380496858624,17.189077,,,False
component_x,1284,455.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0,0.6346770896275764,-0.5184927727160639,59.83356,19.2,435.99999923706054,False
component_x,1287,316.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.9082839244736615,-0.699116942321815,56.810436,44.2,272.39999923706057,False
component_x,1288,144.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.40882846318172894,0.1358609524887302,24.481054,,,False
component_x,1290,290.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.2718601043602478,-0.1747455831404177,29.99174,47.2,243.59999923706056,False
component_x,1291,463.0,0,Cat0,Cat3,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.6145248199759613,-0.3300439806995878,57.960094,105.2,357.8000030517578,False
component_x,1292,132.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.5793233722423582,0.19887100480836292,25.333414,,,False
component_x,1295,213.6,0,Cat0,Cat12,Cat0,Cat0,Cat0,Cat1,Cat0,Cat2,0.5522337754221674,-0.3547979096962508,14.16817,,,False
component_x,1298,200.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.46566990766696903,-0.18350849442858044,39.01132,141.4,59.00000610351563,True
component_x,1299,177.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.49838540941418,-0.37376560135618697,41.635437,,,False
component_x,1300,438.4,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.8426339077765211,-0.39438895682239233,48.61681,,,False
component_x,1301,390.8,1,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat3,Cat0,1.407415279342395,1.0846110228094747,89.26748,390.6,0.19999389648438637,True
component_x,1302,144.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,1.1760940154415802,1.0188342643266932,99.962105,,,False
component_x,1303,414.2,0,Cat0,Cat4,Cat0,Cat0,Cat0,Cat2,Cat0,Cat1,0.6154689877429327,-0.23125402371839435,51.948093,142.8,271.3999969482422,False
component_x,1304,351.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.9716605750185455,-0.9716605750185455,60.874744,,,False
component_x,1305,455.6,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.9188859380586427,-0.6506195020308679,58.038555,,,False
component_x,1306,341.6,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.5380877598524115,-0.5119379365258213,43.309986,96.6,245.00000152587893,False
component_x,1307,453.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.9322020257464234,0.5018683728544021,85.96445,94.6,359.2000015258789,False
component_x,1308,449.0,0,Cat0,Cat3,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.30610322716638866,-0.12821164923829254,36.157825,,,False
component_x,1309,176.8,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.7618529935201169,-0.3670874300598181,35.778427,86.8,89.9999969482422,False
component_x,1312,176.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.9980613116418467,0.6335173316773853,190.19202,,,False
component_x,1313,144.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.4003893275535601,-0.377031072495487,27.741575,,,False
component_x,1314,271.0,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,1.2064329051506644,-0.4847397048663688,78.047905,,,False
component_x,1316,434.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.6315782878862667,-0.21909803080078402,43.766834,,,False
component_x,1317,436.6,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,1.1656519063404653,0.9153365315286096,94.696594,,,False
component_x,1318,449.6,0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,0.5061216251617947,-0.24870762375390165,36.208633,,,False
component_x,1319,171.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.5080842937328787,-0.03138793142335739,59.257496,,,False
component_x,1321,194.2,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.8320432364971092,0.5999107715252544,56.574413,,,False
component_x,1322,445.2,0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,0.45795395874914235,-0.27865904689333515,51.59116,,,False
component_x,1323,144.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.573674040676795,0.2149300118926314,48.140667,,,False
component_x,1324,251.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.4879196694410533,0.33899971441870846,28.777964,,,False
component_x,1325,238.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.2191261932511328,1.091484965837336,114.69929,,,False
component_x,1326,97.6,1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,1.2058709593853718,0.6088416753871929,87.20547,,,False
component_x,1328,462.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2,0.5485491705320654,-0.46316679819453593,62.463272,,,False
component_x,1329,245.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.593165588267239,0.5179320853209859,65.289154,9.2,236.40000019073486,False
component_x,1330,454.6,0,Cat0,Cat18,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2,0.6922166422922675,0.33898450014944786,117.470604,,,False
component_x,1331,441.8,0,Cat1,Cat13,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0,0.7468263313512002,-0.7037089012153647,39.51469,9.4,432.40000038146974,False
component_x,1335,432.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.5272349852520707,-0.06493259735828431,39.11113,,,False
component_x,1340,215.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat0,0.7579014389776466,-0.4995998148973377,63.27506,80.0,135.4,False
component_x,1341,290.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.4095769738936624,0.22249341879010562,32.869247,,,False
component_x,1342,318.8,0,Cat1,Cat3,Cat2,Cat0,Cat0,Cat0,Cat3,Cat0,0.32638658326915787,0.017942561871377532,35.544758,19.2,299.59999923706056,False
component_x,1343,257.4,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.8413840007815461,0.12851635442176365,74.90815,,,False
component_x,1344,453.8,0,Cat1,Cat1,Cat1,Cat1,Cat0,Cat0,Cat4,Cat0,0.503163258630793,-0.3452269340556677,41.289936,230.6,223.1999938964844,False
component_x,1345,427.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.6047753614632524,0.40814860802589686,50.18135,172.0,255.2,False
component_x,1347,201.0,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,0.9999989185554704,-0.5548937669297779,50.99887,,,False
component_x,1348,323.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.5400377045341047,-0.3951544197455146,39.973194,78.6,244.6000015258789,False
component_x,1351,155.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.5973674233854535,-0.1978880664499393,29.838789,,,False
component_x,1353,459.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.8087291043013876,-0.6708981212101507,73.98371,,,False
component_x,1354,153.4,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.3627226976983025,1.1321030778856367,95.069336,,,False
component_x,1355,346.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0,1.281550108084333,-1.2654859265821055,58.705517,,,False
component_x,1356,182.2,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1,0.9670531852873959,0.12398615178219563,63.07669,57.4,124.79999847412108,False
component_x,1359,386.4,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1,1.091197901017758,-1.0865435530584902,73.87977,,,False
component_x,1360,217.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.9731714229530929,0.5915030786180053,166.58598,,,False
component_x,1362,191.8,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.9688006466419498,-0.926685145193959,60.576298,,,False
component_x,1363,177.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.3283709854026071,0.13216810331388376,22.900484,,,False
component_x,1364,417.4,0,Cat0,Cat9,Cat3,Cat0,Cat0,Cat1,Cat0,Cat0,0.46303833631398206,0.1321142128580964,31.910837,151.0,266.4,False
component_x,1367,281.2,0,Cat0,Cat3,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1,1.0449864395656012,0.5568274319892798,29.996347,,,False
component_x,1369,176.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.3783807902262466,-0.3783807902262466,39.545563,111.0,65.80000000000001,False
component_x,1370,442.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.8949595855438962,0.6304060994670223,139.9342,,,False
component_x,1371,397.0,0,Cat1,Cat12,Cat7,Cat0,Cat0,Cat0,Cat4,Cat1,0.7964646781810388,-0.4050942651673719,51.76248,163.0,234.0,False
component_x,1372,193.6,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.6593413842526341,0.5391494834091424,30.57631,,,False
component_x,1373,131.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.41511535175222797,0.029142364121047315,25.476492,,,False
component_x,1374,130.0,1,Cat0,Cat17,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1,0.9670422089415611,0.6278728170789435,123.135345,,,False
component_x,1375,142.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,1.0133906443931824,0.3359041225049391,142.70363,,,False
component_x,1377,288.4,0,Cat0,Cat0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,1.0817486294845402,0.2227699472637387,52.524815,,,False
component_x,1378,173.6,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.999766459581143,0.044992950339885596,86.18462,,,False
component_x,1379,334.8,1,Cat0,Cat10,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,0.7133983144540664,-0.012718718029734863,31.622719,107.0,227.8,False
component_x,1380,240.0,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.8739878277022521,0.599795222270023,79.45012,,,False
